F1,F2,F3,F4,F5,Label
-13.93234276,-11.9422679,-12.04342734,-2.597919847,1.021757432,1
4.945035483,7.003348489,18.46231532,1.860557453,30.71003399,0
7.95976487,7.356310103,19.27867064,4.982468459,9.767982248,0
19.29358454,10.2178253,-3.284950082,5.924955891,16.34628223,0
-2.897806186,20.9553837,27.2165401,1.282151332,19.03561724,0
20.30775529,13.02670165,10.92784403,5.717616743,16.71267726,0
28.93656145,-1.210859812,9.08120635,-0.265593796,0.285191909,0
25.40798674,24.95890573,2.929530169,4.283078218,14.42693372,0
-24.93609005,-6.032498317,1.395216477,-1.776000944,-23.36052502,1
33.07530272,13.25032463,3.434729665,4.868084621,9.173553048,0
18.32412847,2.830453418,12.58983874,5.980149689,7.145178182,0
-10.58137126,-8.477838268,-12.34354994,-3.857706768,-6.221722275,1
-18.21279384,-4.95117019,-11.57607511,-1.516081132,-7.272876751,1
15.49552554,-7.327180952,13.69357386,3.838893974,12.85075561,0
-11.73592512,-15.56229376,-1.034152929,-0.264259427,-14.11497465,1
-2.854941199,14.96122899,4.250899055,8.064998869,15.26975493,0
14.3627248,13.61424284,19.99913014,5.608583123,29.88141951,0
9.954397658,11.89033312,5.884758681,10.77458901,9.377718078,0
5.903894194,10.96160405,24.57442826,5.875585035,-4.001513698,0
-21.43052072,-6.578348429,-6.875462339,-6.302689099,-15.59005797,1
-21.30371148,-13.90181759,1.715579356,-3.711666144,-4.246477075,1
16.31223051,19.95575816,13.28794647,5.891852534,30.52604993,0
8.018536152,2.868936606,24.00577313,2.586882847,6.338719746,0
-17.82913257,-8.051017517,-8.222418153,-5.437278489,-8.463702555,1
-20.45149232,-7.529120052,-13.80326559,-4.403792937,-4.070286445,1
10.67819357,9.433830118,7.951575257,1.781239605,17.75030941,0
-16.40616266,-11.20781604,1.207491694,-1.57796504,-20.21015891,1
16.06113464,6.302746823,6.213801559,11.51709185,7.612417149,0
6.004041971,10.87268244,13.42303779,4.256136735,2.164524992,0
23.36006719,11.65068974,15.32976477,6.582187827,11.48160134,0
19.75626267,5.650157819,1.310242118,7.543809386,16.10137038,0
-18.53825604,-10.22692736,-3.635148983,-3.454932605,-2.199914901,1
13.8102829,-6.048050722,9.492740746,6.401930872,19.39215501,0
-4.705621895,-6.375182005,-3.486594166,-2.959438773,-6.99774717,1
12.46191574,-5.031697504,34.47753593,4.506586976,16.49232842,0
-10.68927055,-10.46106405,-6.612567545,-2.348399935,-5.509674248,1
-2.799416412,-10.94492898,-3.952517329,1.130031743,-3.122335984,1
-20.99944683,-12.20032556,-21.07498008,-4.213279495,-6.99552356,1
11.28453444,10.26561268,29.74308709,3.959111906,21.27457306,0
-15.66009715,-11.35189799,-1.696816107,-0.368640809,-15.54893259,1
23.7901414,11.50924478,3.48930568,-5.056571563,22.95859883,0
24.34686694,11.32546591,26.51760387,2.068341809,1.209425072,0
11.44107868,17.4661993,-5.075668331,9.447687735,21.32505582,0
-10.18765357,-9.158253835,-6.905487748,-6.290410795,-0.910948475,1
-7.626459986,-9.858103435,-5.049552985,-0.285223934,-4.67280132,1
-3.243462335,-17.39456207,-5.883287977,-0.997815877,-6.391424144,1
19.35924818,4.808358738,20.57046351,10.06079611,15.05939309,0
-5.119008155,-7.605853468,-5.241660084,-2.862228143,-5.55547422,1
23.42063363,10.33862232,18.81646622,3.273172004,14.35732251,0
6.604453963,6.541886799,19.26264255,6.98926553,30.73525506,0
21.10559296,5.789838331,9.078046214,1.111728627,11.22696997,0
-10.93139592,-11.09868135,-9.339713131,-3.389431554,-16.1353381,1
5.50222089,19.39082319,-1.91538286,10.40790101,16.95609728,0
-14.19845785,-13.74901338,2.70868514,-2.20854571,-7.776391942,1
6.200241805,4.544913775,23.19375123,6.805542568,14.34077622,0
-4.761358276,-6.177531485,-9.124363096,-5.867176798,-17.00974711,1
-21.00278016,-14.67733631,-4.064762593,-4.63807702,-11.64428196,1
-24.12919603,-5.518274638,-13.29717091,-5.472039433,-12.35463132,1
-9.047340447,-8.909992664,-12.98381861,-6.092551005,-5.476860556,1
20.51392634,10.57885083,26.81142896,8.987727391,16.23244069,0
-2.590779402,-12.02230398,-6.316332597,-0.935518001,-14.34767451,1
-13.68025125,-4.946088828,-8.291642503,-2.125937752,-16.98194352,1
-2.848027993,-9.603971526,-13.0639626,-7.316578344,-20.67274345,1
-1.164850747,-11.31328114,-2.234403091,-6.85892747,1.566335393,1
-16.12489943,-9.455365278,-9.620201214,-0.629379658,-9.78271554,1
-14.11186346,-15.94164066,-10.53192865,-0.014903234,-8.169261946,1
-5.610940825,-15.60902766,3.924291736,-0.62848631,-16.04206497,1
-19.29999817,-3.990074195,-12.73579938,-7.263698566,-15.83269504,1
14.45562711,10.81315156,8.068358152,3.209756959,17.59882237,0
-11.7342211,-7.245859917,-3.496339429,-5.869168427,-12.95274534,1
-6.409899006,-9.409576384,-1.073586967,-3.039542706,-6.046012225,1
-8.082519865,-7.07682152,-0.370549246,-4.704721328,-11.52563736,1
-22.17733241,-10.67966052,-4.384485984,-6.638680373,-11.54647129,1
-2.176381288,-9.074595574,-5.213788443,-1.067359056,-16.16497694,1
13.22392644,13.58554974,18.65268071,3.00895764,22.25566421,0
-2.904099909,23.01142708,30.88426804,2.166321129,24.61200837,0
18.20699983,16.12866849,32.95681129,8.574291091,7.612989617,0
-26.36334641,-12.45093057,-19.57986169,-6.031596855,-14.97456121,1
7.244279257,17.9370705,18.75340592,2.459754689,16.08580507,0
0.626338773,18.06362754,13.83737511,-1.563321004,31.19243828,0
16.35784066,12.16977735,18.31529065,-0.906777327,28.83581422,0
-17.5320467,-12.93369131,-9.192366106,-3.41337811,-12.16333272,1
-14.87099061,-12.42608978,1.830360883,-7.597699424,-0.938647096,1
-22.45705902,-11.09429352,-7.941321091,-4.554713842,-10.01736303,1
16.29017974,20.26896666,36.66106629,5.760405868,20.00694433,0
-7.870900864,-11.30148482,-18.21820632,-3.209661724,-9.773151955,1
8.735394577,10.83781669,14.98013495,-4.227751836,25.63936226,0
9.699505043,-9.89973609,39.16136695,4.628183486,2.94282089,0
-3.827679207,-8.428563268,2.046135486,-6.946272709,-15.48318505,1
22.872768,13.31166913,12.19115319,-0.071249051,9.353097398,0
-3.842179676,-3.648625653,-15.41018662,-1.023614768,-10.71395314,1
-2.955419506,5.306057469,26.09705588,12.41766661,-3.322745432,0
-5.664582802,-9.796763859,-13.04461144,-2.327052625,-5.647723749,1
10.76464017,19.19505081,20.03743982,4.663918374,13.99621644,0
24.83288374,2.771562967,7.150699891,5.003077141,28.00367194,0
-10.47423924,-4.865222358,-1.866507862,-11.50124291,-9.187891397,1
17.65786405,5.97726047,19.68269869,1.416307576,13.33948177,0
12.53311017,1.830265867,12.73788212,-2.446451302,-4.613426495,0
-14.30913298,-13.84947729,-10.60011698,-1.989548727,-5.960224813,1
13.04421899,13.63192121,15.38129651,5.755263677,15.12190429,0
10.95278684,-4.910862555,13.26869765,5.457173746,17.24967565,0
15.94095363,23.09988486,17.38010266,0.665920863,8.028513805,0
-15.49410357,-6.280274124,-3.92448166,-3.923193999,0.891106003,1
-5.277607151,-11.00360007,-24.72639662,-0.096992569,-8.818435285,1
17.49427489,8.368362171,12.19545671,0.693778242,19.40410953,0
-6.655700613,-10.49358892,1.386480302,-2.31454406,10.82628791,1
11.8642722,10.61955902,8.969008672,5.077770882,5.033892694,0
-13.05171715,-10.27343796,-10.18293395,-1.519783872,-6.548260309,1
11.88835384,20.71036974,12.1540872,0.705794488,-4.819880459,0
14.09986439,10.50445458,7.250527715,7.93290346,14.35340645,0
25.18809432,1.049966706,19.68446643,5.056487044,13.69674628,0
-18.83244678,-14.27754818,-0.61054227,-2.615094746,-6.34087965,1
-0.055164031,11.640293,28.40100893,3.147291135,8.453670308,0
-6.689314331,20.44870926,15.45176162,1.510197775,27.45374922,0
-17.92429912,-7.806254053,-17.68033515,0.234290383,-12.29611047,1
18.43865568,1.821938513,13.18149298,8.013674549,16.05710226,0
-3.804890501,-10.00976042,-2.81143413,-3.560090606,-18.24360713,1
-22.27691588,-7.524030137,-6.242999002,-1.214689234,1.272686986,1
12.5043766,20.76217278,11.86791685,4.76832566,23.57832656,0
-0.393748339,-10.73458132,2.742195186,-4.256236473,-12.38066846,1
2.484073559,13.38604766,31.73897611,8.268596398,0.129655593,0
11.76317968,-3.64260473,7.180837244,4.667408562,2.634828871,0
-15.06960831,-5.76595997,-4.980316544,-5.802837168,-3.440773434,1
18.57296256,20.44694041,9.693701714,0.704347843,2.577683107,0
18.00233867,20.32754472,13.33808629,9.430981766,13.9397602,0
12.73538258,6.55676235,29.33327733,5.490386986,9.942840451,0
-10.90429354,-6.996081814,-1.322190578,2.843432525,-10.69135899,1
-19.64671693,-10.03827329,-22.84188056,-5.603506347,-13.86932922,1
14.83275884,23.49941956,20.58498515,0.701583597,6.550768041,0
0.843079836,16.06207044,7.866982258,3.127694416,19.35474544,0
19.28091128,6.998710808,9.426160393,6.277609277,46.79856559,0
14.10874468,20.86471578,7.697084655,9.555727626,8.388611944,0
-9.271175489,-10.66722227,-10.2418582,-4.791832546,-0.032967492,1
16.65292931,-0.468838437,25.38882114,4.405262251,7.230680731,0
-2.583505842,14.58868418,12.59663617,1.693153258,19.11006244,0
-13.37628548,-5.831127949,3.797795253,-1.843531337,-15.57827778,1
3.461940409,-6.095924964,1.907648182,-1.323376146,-7.616093806,1
-9.252160003,-4.838664287,-1.992828568,-1.970447547,-0.844926685,1
10.79786132,3.511232874,9.420811451,8.349177489,17.59975021,0
-16.10219733,-10.07295101,-9.701331344,-0.203080505,-4.062522589,1
-2.314119182,-8.400278827,-3.89482904,-4.05040818,-5.893605658,1
25.1226871,23.39997303,23.35889176,-1.317000139,8.084966977,0
5.663190325,3.861476213,9.634205036,4.14946015,8.779288292,0
-9.847707803,-3.390319487,-12.89339036,-3.889890705,-9.485413265,1
-14.89781379,-4.477702547,-13.22026933,-0.891452297,-18.7818815,1
6.246723555,11.60176795,18.43781843,3.313635834,32.76267471,0
-18.75290615,-3.576359873,-14.73799005,2.15991704,-5.451612938,1
-12.8419688,-7.259295974,-6.976503698,-3.377812585,0.543595731,1
-5.164606401,-14.7188258,-7.63197214,-1.144662379,-11.89679982,1
0.683185347,16.39220514,16.65396127,5.546380454,10.32677527,0
19.81876121,-6.337638049,17.83126108,12.81851339,14.64578178,0
27.88633713,-7.715507491,14.57195907,2.381525632,15.34998539,0
-11.5743464,-5.232952649,-2.280459222,-3.010839022,-16.94911146,1
-15.67301634,-10.52278195,-11.91437246,-4.067435454,-12.74269192,1
-19.68559715,-4.966412051,-6.464760528,-1.956911123,-6.365307801,1
-8.31887253,-7.412034228,-0.586524326,-7.633493307,-10.33170027,1
-6.127323144,-14.80692791,-3.082847983,-5.647117303,-1.178235633,1
-24.77069001,-5.070975996,2.157023148,-3.66404928,-9.517681215,1
-2.353336988,-5.518702285,-8.702361024,-0.450364151,-8.835503825,1
11.99363706,8.657171405,20.9870211,2.044757668,23.26548648,0
16.97601296,4.283131014,27.48497752,6.789968214,25.59334581,0
8.704694445,-7.973254269,-9.262521553,-5.955949708,-11.78066354,1
11.35719767,12.05692321,5.390299765,9.546555333,2.058284056,0
17.38050541,9.16480915,24.68965394,9.273957627,2.620287581,0
21.64777942,10.35001641,14.93644622,5.331297616,3.549159449,0
8.828233467,-5.997132629,25.27933026,4.449781429,18.97528411,0
-13.21363968,-10.87093566,-20.19042561,-8.043028437,-6.663906171,1
-15.15128395,-10.84692347,-0.287273206,-2.892362356,-13.3782419,1
13.33500826,9.684898495,13.38756433,5.138088845,15.36010442,0
8.661791418,10.90684692,-0.292171002,3.401810954,5.164634203,0
24.84473421,9.178763336,2.910047987,5.44460315,-0.061381019,0
-19.75943575,-9.348000141,-0.596577826,0.113033351,-3.477011643,1
-10.65409676,-4.798232674,-11.67931371,-3.955512351,-14.94680883,1
-20.85418663,-8.040264117,-11.9411666,-6.827615911,-9.572590104,1
2.455122192,-12.00263068,0.254787225,-3.089977341,-15.70184881,1
-11.55923645,-14.15599685,-10.17398322,1.447621094,2.705478311,1
7.262761072,7.166901149,25.86755326,2.060880378,29.17553924,0
-23.79159826,-17.39091626,-8.04889087,-1.389992438,-4.387379834,1
-15.13117627,-5.516327305,1.408245432,-2.045457964,-6.437745065,1
1.711024305,4.97912141,7.633161716,0.713725262,24.99934854,0
23.65936769,14.82246529,20.26540975,8.188461302,22.54169695,0
3.177881694,6.321477451,15.93998561,-2.090328057,30.92316541,0
-0.112827992,6.985855441,22.95226333,2.206975261,19.85695313,0
15.63240959,-15.37678743,5.253697378,2.444007454,12.36504617,0
-11.52329505,-2.576484926,-6.942057254,-4.124091142,-5.008167473,1
-9.935285978,19.60732973,10.18195011,4.980298591,9.043596675,0
-11.68460563,-5.190398474,-11.1351795,0.127338488,-10.56419352,1
9.943169631,5.330943726,20.47638435,4.304201321,16.81282848,0
-13.34884445,-5.85609587,0.01843626,-6.4196227,-10.96284393,1
-29.11086382,-6.526801556,-12.1302034,-1.868209437,-13.64191222,1
-26.82540989,-5.720530831,-11.74846029,-1.577879489,-13.84852845,1
5.263304723,20.74197429,6.684600899,2.506887773,20.28361585,0
-15.27891625,2.376315371,-19.98621417,-5.021974228,-10.86511556,1
15.54553291,25.38449013,16.95144928,8.138067849,5.605819959,0
-14.83022977,-7.661957057,-2.081308647,-3.908168294,-19.1675293,1
17.59032561,28.63319833,10.31244362,3.173680681,-0.916749858,0
22.98004742,0.562826057,11.26394681,8.616390042,2.429817183,0
8.012883161,20.97824835,14.44572798,8.699465495,28.23525806,0
12.38766573,-0.184565815,17.91460265,6.41585156,14.69524756,0
5.746394543,8.884943273,-5.104579331,3.885638816,16.27894322,0
-6.768189763,-7.903662869,-8.842201092,-2.572819425,-8.269151082,1
15.68590567,32.97718512,16.38960241,0.659025623,-0.63170474,0
-26.4899414,-8.560186353,-1.516514608,-3.336339621,-15.58771996,1
16.88943271,3.11685725,30.21996583,4.887595291,9.923043274,0
-0.137551218,1.219946825,10.564527,-0.758205785,20.63653586,0
-12.11013109,-9.350424143,-14.60331139,-3.841012632,-10.95097606,1
13.52035587,11.44485606,25.0873649,2.048831494,16.56011883,0
-17.08621356,-13.28762684,-9.46689407,-4.587653201,-7.614905374,1
-9.644909,-13.64888556,4.133937393,-2.301940311,-10.64850943,1
17.19010499,6.059754635,28.14707779,3.970304019,17.87710604,0
10.05476887,5.64263716,-1.706996467,4.153665093,-0.434064151,0
26.30912996,20.23176097,16.41300307,4.29292676,13.87217913,0
-23.80520835,-7.830617875,-5.354034777,-2.099177793,3.753305663,1
-15.46629932,-1.880661063,-12.35741493,-3.909434847,-5.456194074,1
16.34968474,-9.145232628,36.66389656,-0.056388817,28.11629788,0
-9.921834744,-13.28513572,-9.798744242,-4.198361795,-5.214293499,1
-3.003646515,3.07950038,-13.436785,0.733113425,-11.23376198,1
8.144085651,12.32690446,7.214408944,4.295748626,10.75041162,0
-10.89274904,-11.39365706,-15.71704567,-1.28256336,-8.929093853,1
-20.55609126,-7.385805118,-16.38023823,0.927837201,-12.24991863,1
-17.08427933,-13.18315469,-19.36270302,-6.490140241,-12.06883586,1
5.932904742,21.42137235,8.461390028,0.274467463,28.44961308,0
-4.283236733,-9.520670654,-4.025209128,-1.850983091,-9.509945745,1
-5.183208763,-5.162233356,-5.321103647,-6.240399214,-6.441724171,1
-17.87209461,-5.670890113,-14.90580328,-2.154714642,-11.85548177,1
20.54082117,9.916833342,6.744174543,6.567836923,13.88265977,0
-13.71851932,-9.349355991,-14.68414033,-7.855805558,-9.341600286,1
-19.44183944,-4.254091471,-1.225535624,-1.437630683,-15.13878253,1
14.49965682,11.44957741,1.074995465,5.554099191,21.32080957,0
-18.41006181,-16.85724318,1.23488562,-1.981252107,-15.54932036,1
6.061245516,13.55553104,5.869196463,-1.189191049,17.18971883,0
1.976554108,19.41340504,4.790286,4.418170903,5.915248463,0
-8.260530106,-12.50380279,-0.70129436,-4.889525091,-8.939951906,1
25.48321592,-0.848259299,9.501690502,7.568225853,21.45880736,0
-15.93179622,-10.75227422,-1.727786127,-1.611937069,-8.08974249,1
-9.099836673,-7.577059665,-12.58281032,3.208674104,1.251040719,1
7.244083125,26.98877478,22.09535731,7.773567094,3.482812028,0
-5.379073945,-11.3548752,-18.88021112,-3.685315238,3.499147015,1
-13.10514261,-10.90284091,-11.1499465,0.919502067,-4.046897402,1
8.893042803,13.58723216,17.75124682,5.54937145,6.782346543,0
-12.83455642,-14.6986605,-13.82590346,1.903104004,-4.502599056,1
-7.147822145,-8.589016033,-6.804942283,-3.036570225,2.633065567,1
-2.746429985,-12.49405367,-1.507895097,-3.021938241,-7.567779328,1
39.23154174,14.51034615,7.100713964,-1.847530604,20.35664705,0
-13.43633206,-8.481284153,-7.089211264,-4.996882721,-3.53309546,1
-5.570663466,-4.569962342,-13.73143572,-0.265199598,-7.989523145,1
-20.14154661,-10.020253,-10.16979245,-4.069799716,-11.02193014,1
-2.853812317,-10.78721983,-8.372127206,-4.438175918,-3.308504662,1
-7.511051221,-9.900129699,-9.591310981,-6.447262227,-7.630316038,1
-20.91033662,-7.868833311,-17.47803696,-2.06316454,-11.37190694,1
-4.505161859,-6.02485056,-0.091838172,-4.176535396,-15.92429367,1
-14.10753193,-5.524601785,-5.568781711,-1.408373051,-16.00148683,1
-10.56984512,-16.79937341,-5.564626433,-2.364946211,-3.928640266,1
-20.34274745,-7.258043869,-14.69806045,-3.593724777,-15.78024883,1
-4.559079702,-5.625557715,-8.706651584,3.52622151,-0.655220053,1
-10.74239118,-3.72834502,-10.50998996,-3.333174594,-2.454470897,1
4.276655047,5.979722339,12.99479886,8.597491887,11.78148504,0
-17.33084357,-13.44528349,-14.79226949,-5.135141476,-10.14499396,1
11.91541063,0.989042476,12.97807422,1.974298648,23.47005624,0
6.50510509,10.23053455,-3.624113084,0.990190686,30.11485242,0
1.555478615,-0.537622866,-12.6892441,-2.730784878,-7.616826034,1
11.39424158,11.71723534,5.255431682,2.761148685,8.362923587,0
17.79326996,13.6884704,15.76426028,8.066212745,28.43322435,0
-21.88687253,-8.963506896,-2.135313296,-1.524074175,-2.888651177,1
15.03698456,-4.326208629,21.9203412,5.471747833,2.397549935,0
13.20999633,-0.243324473,15.46787801,5.660914126,16.01431572,0
-3.677452538,-15.83505262,-6.964830261,-1.411837443,-7.82424067,1
22.45390844,8.79687857,26.37864464,5.022480079,13.57340066,0
-7.711768969,-4.998080778,4.278659649,-5.616757256,-8.156094308,1
12.49527531,-0.424492336,17.62692672,6.723894593,28.78498094,0
1.023528848,22.03860824,9.471954823,5.553936741,0.005606373,0
-2.094882179,2.443398801,19.97806857,1.970541013,11.59666742,0
-10.05872998,-11.60367839,-5.87634042,0.625287541,-14.21818743,1
13.45123027,5.902208453,11.10423621,5.452667981,16.69515407,0
18.4817557,5.010702317,15.34185965,7.42177418,20.5372997,0
-1.694649637,-8.200099465,-4.337977535,-2.213555279,-6.46463034,1
-9.770519322,-7.103889873,-20.7274363,-1.498661397,-11.53346314,1
-10.92254399,-11.47194669,-10.64367775,-1.139204298,-7.316287604,1
23.39152501,14.20428408,19.73028024,5.310970448,5.797869293,0
2.242033775,12.61856358,-0.284342764,5.936696114,13.83385383,0
8.714289812,22.83576178,13.42327911,4.130059364,2.575906898,0
-4.119849152,-12.42321626,4.234364541,-1.573540631,0.091988533,1
-11.34631026,-9.688019322,-18.00006292,-1.280699851,-13.77527456,1
25.2693074,11.42139621,21.12211713,5.125163007,13.11700766,0
5.128191866,11.34259664,26.89531285,8.827986277,17.15835438,0
3.406669859,6.267127263,10.10866238,7.352162429,12.04713919,0
14.49988252,4.484834343,16.54686527,4.895535046,-6.813870632,0
-15.50360665,-9.125518274,-4.124981719,-0.469545401,-11.571981,1
-7.233848989,-5.627390753,-11.29575517,-2.42140239,-12.9022465,1
16.64330074,7.661555216,21.51623912,4.69746388,18.80629759,0
-5.564412271,-9.630161327,-11.76946997,-5.21592111,-0.936109964,1
-10.06243112,-7.01026586,0.816800348,-2.915474314,-10.5875922,1
-18.08875858,-13.09963874,-16.03924009,-3.660174313,-8.438459697,1
-4.355967838,17.25633179,6.210815549,10.59495903,-1.750598545,0
6.30916346,13.17821186,22.01097085,-0.408896451,5.886609345,0
-16.55926143,-1.18512012,3.221572633,-0.057831935,-8.052246431,1
16.99131618,30.7144875,9.138692457,3.055104322,34.06190664,0
-15.22373666,-11.387968,-11.13496203,-4.532780027,-19.29489964,1
-11.9856414,-10.43479159,-7.023368517,-3.448593058,-9.632749754,1
14.16960844,2.592746633,13.0084176,6.538895615,21.16989669,0
-1.7107252,18.47019767,-1.794956095,8.714900719,25.07336501,0
-3.828465889,-7.383215492,2.130005312,0.875208453,-7.020257589,1
-16.74178633,-9.141654776,-17.19012899,-3.942278821,-0.344913231,1
-9.929310663,-11.61897038,-15.33859474,-5.323512929,-13.73356047,1
28.7325323,6.282176182,12.99320755,4.031440133,22.31776369,0
11.77571403,10.68727493,21.4487537,4.044066691,19.99869715,0
21.76216731,8.84661591,36.42890271,-2.451912646,16.04252031,0
-23.46300994,-9.575487183,-17.73491011,-3.446263137,-13.26510108,1
0.707719259,-1.813530765,0.0200501,-3.248133187,-8.21492144,1
-24.2519483,-15.36534596,-11.44785358,-0.683339985,-2.827922435,1
-17.75132947,-7.052585312,-9.049827416,-2.250568981,-7.383579569,1
-19.32560762,-2.962765387,-4.452359757,-6.261362143,-2.66127747,1
-8.230169451,-2.906193201,-3.760468835,-2.880099629,-10.01705407,1
19.50059179,9.859009,13.17566349,0.97865829,5.487686389,0
-14.90949377,-9.136748206,-6.815117442,-2.55740071,-6.064030525,1
-21.59729593,-10.66565511,-12.24481656,-3.477363965,-13.94679417,1
-8.846276378,-12.49995246,-10.30927737,-4.627363846,-17.16732162,1
11.69551226,4.403295862,18.00257264,6.445297067,8.773263961,0
13.98895764,19.46607809,19.0089724,4.413602656,11.11191999,0
23.36183951,23.38426507,13.22142261,6.986101441,14.49110029,0
-2.759142641,-12.36663843,-0.403952851,-4.820891475,-18.31142283,1
-13.47173825,-13.48548255,-14.28015109,-4.555283809,-13.65281092,1
-17.33860268,-9.221337392,-1.139416435,-5.8396421,-16.620306,1
-11.86492073,-11.391501,-7.508800779,-2.3982882,-4.231367602,1
3.643318054,25.3847317,12.92326762,2.429495255,5.427067421,0
-7.477645969,-3.163183275,-16.70683956,-0.96516484,-9.266902431,1
14.23966771,-5.612381445,-8.870072238,-1.30215579,-5.078023354,1
-25.16968895,-6.90435205,-8.243856691,-3.102257472,-2.777069435,1
13.56930485,13.7497659,0.840609746,5.490627216,28.37092279,0
-11.98348812,-3.142742734,-3.493502707,-3.177140655,-7.212703576,1
-21.35415511,-8.301282398,3.925312548,-0.466988974,-16.63241823,1
-4.858359491,-3.611097648,-0.658383387,-1.859867277,-4.668139258,1
-5.003477668,-14.18434774,-14.33359692,-5.178382263,0.361968334,1
